"dist","p","n","alpha","is_covered","c_estimate"
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00365356691179916
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00312803821279112
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00425604358188628
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00203612078268483
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00187560957311127
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00295292304807643
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00126523138723483
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00110132158590308
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00185061810644756
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00370477543361219
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00340072677581059
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.0050369126272885
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00296008119079842
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00229173093228575
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00635217443536294
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00293423427853253
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00274678837052065
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00450643668923529
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00706978250494671
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00703893075619105
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00933333333333333
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00361214584038832
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00330591325283625
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00467506537637492
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00370888436758227
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00370888436758227
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.005332425686408
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00122189638318671
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00115873211059507
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00218993633055848
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00373736745257162
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00355858397907724
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00933333333333333
