"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_pos","beta_frac_neg","xi_hat"
"bivt",0.005,1000,"0.05",TRUE,0.0174401148436384,-0.00462500795707232,0.00937176664137518,-0.00397972329544026,1.00092434158321,0.445584566363209,0.254233038914598
"bivt",0.005,1000,"0.1",TRUE,0.0154856587247426,-0.00452530264030341,0.00812003564769267,-0.00370844550718144,1.00092434158321,0.445584566363209,0.254233038914598
"bivt",0.005,1000,"0.01",TRUE,0.0224560607415431,-0.00480212647243719,0.0125842280941242,-0.00446162657467287,1.00092434158321,0.445584566363209,0.254233038914598
"bivt",0.005,1000,"0.05",TRUE,0.009610086772851,-0.00359411577812202,0.00598851691427745,-0.00354172896135911,0.036585069618929,0.284861354369163,0.379211926497967
"bivt",0.005,1000,"0.1",TRUE,0.00859356362088382,-0.00324360845059627,0.00522397102055267,-0.00317816084059348,0.036585069618929,0.284861354369163,0.379211926497967
"bivt",0.005,1000,"0.01",TRUE,0.0118711627004408,-0.00417861952451382,0.00768911400593577,-0.00414801280186033,0.036585069618929,0.284861354369163,0.379211926497967
"bivt",0.005,1000,"0.05",TRUE,0.0101103379659183,-0.00490137277696083,0.0101103379659183,-0.00440062483508262,1.80454040155344,0,0.209933234105304
"bivt",0.005,1000,"0.1",TRUE,0.00862186740880018,-0.00484416332342547,0.00862186740880018,-0.00405295281724662,1.80454040155344,0,0.209933234105304
"bivt",0.005,1000,"0.01",TRUE,0.0179126318260416,-0.00497197451144119,0.0179126318260416,-0.00482968412463409,1.80454040155344,0,0.209933234105304
"bivt",0.005,1000,"0.05",TRUE,0.0057955579081481,-0.00418910681692426,0.0057955579081481,-0.00340023143179311,0.679477917595113,0,0.271495531110931
"bivt",0.005,1000,"0.1",TRUE,0.00510871440554731,-0.00398775375297191,0.00510871440554731,-0.00300299254812004,0.679477917595113,0,0.271495531110931
"bivt",0.005,1000,"0.01",TRUE,0.00729864551346895,-0.00446927187202914,0.00729864551346895,-0.00395295435316077,0.679477917595113,0,0.271495531110931
"bivt",0.005,1000,"0.05",TRUE,0.00904249842869348,-0.0046250042127149,0.00740314650906581,-0.00413119741756601,0.840201129589159,0.124138142375117,0.304935895747231
"bivt",0.005,1000,"0.1",TRUE,0.00807319899529589,-0.00443800842009972,0.00654700520738554,-0.00369795941053515,0.840201129589159,0.124138142375117,0.304935895747231
"bivt",0.005,1000,"0.01",TRUE,0.0110814602681031,-0.004835645531864,0.00920407549253769,-0.00461921815872946,0.840201129589159,0.124138142375117,0.304935895747231
"bivt",0.005,1000,"0.05",TRUE,0.0192881027768696,-0.0043900410096016,0.00824577792438896,-0.00379664394632921,0.679477917595113,0.606307778357255,0.259215144100793
"bivt",0.005,1000,"0.1",TRUE,0.0171873618803169,-0.00422502550225679,0.00710011629539922,-0.00347109351943373,0.679477917595113,0.606307778357255,0.259215144100793
"bivt",0.005,1000,"0.01",TRUE,0.0231789798461482,-0.00465852169775462,0.0103677095575111,-0.00432631539386639,0.679477917595113,0.606307778357255,0.259215144100793
"bivt",0.005,1000,"0.05",TRUE,0.00661394684681756,-0.00442087761097978,0.00661394684681756,-0.00365827018812992,0.840201129589159,0,0.225676806894815
"bivt",0.005,1000,"0.1",TRUE,0.00588228591008504,-0.00426258957305886,0.00588228591008504,-0.00329154325204956,0.840201129589159,0,0.225676806894815
"bivt",0.005,1000,"0.01",TRUE,0.00832520590732741,-0.00465703162977221,0.00832520590732741,-0.00420539959154118,0.840201129589159,0,0.225676806894815
"bivt",0.005,1000,"0.05",TRUE,0.0130677998437954,-0.00452780540900292,0.00858912696920162,-0.00390600402996601,0.840201129589159,0.284861354369163,0.29952230951468
"bivt",0.005,1000,"0.1",TRUE,0.0114398239745178,-0.00437029536225893,0.00736469615960269,-0.00354107956945083,0.840201129589159,0.284861354369163,0.29952230951468
"bivt",0.005,1000,"0.01",TRUE,0.0163272728503361,-0.00475290372965165,0.0110406369992829,-0.00442751922803538,0.840201129589159,0.284861354369163,0.29952230951468
