"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_pos","beta_frac_neg","xi_hat","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"t4copula_loggamma",1e-04,50000,"0.1",TRUE,0.000154976717314037,-5.83019285123393e-05,6.45206848176948e-05,-4.27059973873552e-05,0.317741071359778,0.438135930466089,0.287664428793918,FALSE,10.5781297815306,11.522677295678,0.522164174180554,0.522164174180554
"t4copula_loggamma",1e-04,50000,"0.01",TRUE,0.000212435301505847,-6.87606181168941e-05,0.000101595150751182,-5.70764506996991e-05,0.317741071359778,0.438135930466089,0.287664428793918,FALSE,13.7137309528453,14.9382640932698,0.676945655405884,0.676945655405884
"t4copula_loggamma",1e-04,50000,"0.05",TRUE,0.000211553609121397,-6.70862639584261e-05,6.88485802751549e-05,-4.6157436089353e-05,0.492174225627286,0.612569084733597,0.276996451276022,FALSE,12.2701942453901,12.9360314393432,0.630506868318342,0.630506868318342
"t4copula_loggamma",1e-04,50000,"0.1",TRUE,0.000195236518753865,-6.37575365602435e-05,6.00054230716519e-05,-4.07120737806992e-05,0.492174225627286,0.612569084733597,0.276996451276022,FALSE,11.3597445275753,11.9761765309323,0.583723191641311,0.583723191641311
"t4copula_loggamma",1e-04,50000,"0.01",TRUE,0.000250628947070063,-7.35117905990423e-05,9.00257232875895e-05,-5.6668756602161e-05,0.492174225627286,0.612569084733597,0.276996451276022,FALSE,14.3692870158749,15.1490306413152,0.738369252772874,0.738369252772874
"t4copula_loggamma",1e-04,50000,"0.05",TRUE,0.000100046404354372,-6.14631160596945e-05,7.26273724000613e-05,-4.70495336981609e-05,0.317741071359778,0.14741400668691,0.281664144179025,FALSE,9.7216894224734,10.3952916946628,0.485520537736117,0.485520537736117
"t4copula_loggamma",1e-04,50000,"0.1",TRUE,8.60714835428393e-05,-5.7369957981512e-05,6.05679011639763e-05,-4.14254508267324e-05,0.317741071359778,0.14741400668691,0.281664144179025,FALSE,8.64804901177092,9.24726024051761,0.431900796671927,0.431900796671928
"t4copula_loggamma",1e-04,50000,"0.01",TRUE,0.000130442425817921,-6.76637704239471e-05,9.88572130892909e-05,-5.55693595479181e-05,0.317741071359778,0.14741400668691,0.281664144179025,FALSE,11.6917438820504,12.5018484742213,0.583908982276645,0.583908982276645
"t4copula_loggamma",1e-04,50000,"0.05",TRUE,0.000181181059057541,-4.70326601039239e-05,7.11804879398083e-05,-4.70326601039239e-05,0,0.496280315221925,0.291222700686435,FALSE,9.61219478543263,10.5345950071792,0.463280504260522,0.463280504260522
"t4copula_loggamma",1e-04,50000,"0.1",TRUE,0.000162627899914344,-4.14687332573627e-05,5.98854923038918e-05,-4.14687332573627e-05,0,0.496280315221925,0.291222700686435,FALSE,8.58813521192916,9.41226518439685,0.41392373963019,0.41392373963019
"t4copula_loggamma",1e-04,50000,"0.01",TRUE,0.000216927965314786,-5.61479521009395e-05,9.29428814522448e-05,-5.61479521009395e-05,0,0.496280315221925,0.291222700686435,FALSE,11.5496725734878,12.6579959877231,0.556661434077309,0.556661434077309
"t4copula_loggamma",1e-04,50000,"0.05",TRUE,0.000191049271202428,-4.95449160190426e-05,7.71881663222615e-05,-4.81630786901101e-05,0.0270191475805985,0.496280315221925,0.268240079951359,FALSE,8.68245530066621,9.28481650327817,0.45057746116472,0.45057746116472
"t4copula_loggamma",1e-04,50000,"0.1",TRUE,0.000170303326667608,-4.37569044641374e-05,6.455822275442e-05,-4.22165481159941e-05,0.0270191475805985,0.496280315221925,0.268240079951359,FALSE,7.72792626124656,8.26406526746336,0.401042017986947,0.401042017986947
