"dist","p","n","alpha","is_covered","c_plus_raw","c_minus_raw","b_marg","B_marg1","B_marg2","xi_gpd1","xi_gpd2","fallback_frac","clamp_frac","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"t4copula_t4t10margs",0.005,1000,"0.1",TRUE,0.0107605982944012,-0.0031779727452645,0.197308281612975,0.12562229150883,0.0232929922807543,0.145458339798711,0.196008823236523,0.0018,0.4708,FALSE,2.27735481872194,2.51165245766629,0.594065687468801,0.627329034430069
"t4copula_t4t10margs",0.005,1000,"0.01",TRUE,0.0135533248024247,-0.00442615611484619,0.197308281612975,0.12562229150883,0.0232929922807543,0.145458339798711,0.196008823236523,0.0018,0.4708,FALSE,4.05106190158635,4.28343040209924,1.05240985394677,1.09780286745375
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.00733839180207371,-0.00439555060331162,0.284861354369163,-0.181365606175397,0.12562229150883,0.237393597948751,0.0847309320930492,0.0026,0.8794,FALSE,3.08384700473951,3.7315159749677,0.801883890111567,0.963560077701926
"t4copula_t4t10margs",0.005,1000,"0.1",TRUE,0.00629145090942444,-0.00432184634321974,0.284861354369163,-0.181365606175397,0.12562229150883,0.237393597948751,0.0847309320930492,0.0026,0.8794,FALSE,2.85794183411558,3.46958957489309,0.741054392735646,0.895924879540872
"t4copula_t4t10margs",0.005,1000,"0.01",TRUE,0.00980106981175249,-0.00447438433951675,0.284861354369163,-0.181365606175397,0.12562229150883,0.237393597948751,0.0847309320930492,0.0026,0.8794,FALSE,3.45227913601088,4.10822808802332,0.892644171037344,1.06083548945472
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.00638506140813126,-0.00409340240602846,0.445584566363209,-0.0790363069473212,-0.283694905403472,0.564054960761085,-0.012275556958291,2e-04,0.5796,FALSE,4.59621114534157,6.64366604080002,0.994625926024331,1.36595816365692
"t4copula_t4t10margs",0.005,1000,"0.1",TRUE,0.00527626494601157,-0.00341863922932817,0.445584566363209,-0.0790363069473212,-0.283694905403472,0.564054960761085,-0.012275556958291,2e-04,0.5796,FALSE,2.9660021930725,4.22358815239572,0.641846622649401,0.868382709374548
"t4copula_t4t10margs",0.005,1000,"0.01",TRUE,0.0092220628789107,-0.00447010649565284,0.445584566363209,-0.0790363069473212,-0.283694905403472,0.564054960761085,-0.012275556958291,2e-04,0.5796,FALSE,6.79362416599826,9.92437610776247,1.47014867070703,2.04883844559944
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.00648875819699403,-0.00407624057631099,0.284861354369163,-0.0790363069473212,-0.181365606175397,0.189011034637126,0.00492027777748835,0.0012,0.7486,FALSE,3.6075064170002,4.10357626583806,0.751876074194238,0.83332898026745
"t4copula_t4t10margs",0.005,1000,"0.1",TRUE,0.00553720615546637,-0.00349331597790313,0.284861354369163,-0.0790363069473212,-0.181365606175397,0.189011034637126,0.00492027777748835,0.0012,0.7486,FALSE,2.68716081070615,3.05710292236897,0.56117398176342,0.622356240601038
